Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;Tech_Specs;screenshot_name
iPhone Air 1TB;Xanh Da Trời;Yes;44990000;37990000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới
Trả góp 0% trên giá khuyến mại";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-air-1tb-pid355095.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6,5 inch 120hz Super Retina XDR
Camera sau	48MP Fusion Main: 26 mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao (24MP và 48MP), Đồng thời hỗ trợ Telephoto 2x chất lượng quang học 12MP: 52mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, Độ thu phóng kỹ thuật số lên đến 10x, Ống kính mặc định có thể tùy chỉnh (Fusion Main)
Camera trước	Camera 18MP Center Stage Khẩu độ ƒ/1.9
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 1TB
NFC	Có
Sim	eSIM kép (hai eSIM cùng hoạt động; có thể lưu trữ tám eSIM trở lên) iPhone Air sử dụng công nghệ eSIM tiên tiến để tăng cường tính tiện lợi và bảo mật (không tương thích với thẻ SIM vật lý).
Pin	lithium ‑ ion
Xem cấu hình chi tiết >";Skipped
iPhone 17 Pro 256GB;Cam Vũ Trụ;Yes;34990000;34090000;2026-01-31;"Giá chỉ 34.090.000đ áp dụng cho màu CAM VŨ TRỤ VÀ XANH ĐẬM
Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Tặng phiếu mua hàng 500K mua Apple Watch/AirPods/Ốp lưng chính hãng iPhone 17 Series
Trả góp 0% trên giá khuyến mại
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-17-pro-pid355082.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	Dynamic Island, Màn hình Luôn Bật, Công nghệ ProMotion với tốc độ làm mới thích ứng lên đến 120Hz
Camera sau	Camera 48MP Pro Fusion, Khẩu độ f(1.78)
Camera trước	Camera 18MP Center Stage, Khẩu độ ƒ(1.9)
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật / 256GB
Sim	SIM kép (nano SIM và eSIM)
NFC	Có
Pin	lithium‑ion
Xem cấu hình chi tiết >";Skipped
iPhone 17 Pro Max 256GB;Xanh Đậm;Yes;37990000;36990000;2026-01-31;"MÀU BẠC GIÁ CHỈ CÒN 37.490.000Đ KHI MUA ONLINE
MÀU CAM VÀ XANH GIÁ CHỈ CÒN 36.990.000Đ KHI MUA ONLINE
Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Tặng phiếu mua hàng 500K mua Apple Watch/AirPods/Ốp lưng chính hãng iPhone 17 Series
Trả góp 0% trên giá khuyến mại
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-17-pro-max-pid355086.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	Dynamic Island, Màn hình Luôn Bật, Công nghệ ProMotion với tốc độ làm mới thích ứng lên đến 120Hz
Camera sau	Camera 48MP Pro Fusion, Khẩu độ f(1.78)
Camera trước	Camera 18MP Center Stage, Khẩu độ ƒ(1.9)
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 256GB
Sim	SIM kép (nano SIM và eSIM)
NFC	Có
Pin	lithium‑ion
Xem cấu hình chi tiết >";Skipped
iPhone Air 512GB;Xanh Da Trời;Yes;38490000;32290000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới
Trả góp 0% trên giá khuyến mại";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-air-512gb-pid355094.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6,5 inch 120hz Super Retina XDR
Camera sau	48MP Fusion Main: 26 mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao (24MP và 48MP), Đồng thời hỗ trợ Telephoto 2x chất lượng quang học 12MP: 52mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, Độ thu phóng kỹ thuật số lên đến 10x, Ống kính mặc định có thể tùy chỉnh (Fusion Main)
Camera trước	Camera 18MP Center Stage Khẩu độ ƒ/1.9
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 512GB
NFC	Có
Sim	eSIM kép (hai eSIM cùng hoạt động; có thể lưu trữ tám eSIM trở lên) iPhone Air sử dụng công nghệ eSIM tiên tiến để tăng cường tính tiện lợi và bảo mật (không tương thích với thẻ SIM vật lý).
Pin	lithium ‑ ion
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Band S/M;Xanh Đen;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-band-s-m-pid347394.html;"Thông số kỹ thuật
Thông tin hàng hóa
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Màn hình	OLED Retina LTPO
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 44mm Sport Band S/M;Xanh Đen;No;8790000;8790000;2026-01-31;;Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-44mm-sport-band-s-m-pid347396.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Loop;Xanh Đen;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-loop-pid347395.html;"Thông số kỹ thuật
Thông tin hàng hóa
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
iPhone Air 256GB;Xanh Da Trời;Yes;31990000;25990000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Trả góp 0% trên giá khuyến mại
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-air-pid355092.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6,5 inch 120hz Super Retina XDR
Camera sau	48MP Fusion Main: 26 mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao (24MP và 48MP), Đồng thời hỗ trợ Telephoto 2x chất lượng quang học 12MP: 52mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, Độ thu phóng kỹ thuật số lên đến 10x, Ống kính mặc định có thể tùy chỉnh (Fusion Main)
Camera trước	Camera 18MP Center Stage Khẩu độ ƒ/1.9
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 256GB
NFC	Có
Sim	eSIM kép (hai eSIM cùng hoạt động; có thể lưu trữ tám eSIM trở lên) iPhone Air sử dụng công nghệ eSIM tiên tiến để tăng cường tính tiện lợi và bảo mật (không tương thích với thẻ SIM vật lý).
Pin	lithium ‑ ion
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Band S/M;Bạc;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-band-s-m-pid347394.html;"Thông số kỹ thuật
Thông tin hàng hóa
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Màn hình	OLED Retina LTPO
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 44mm Sport Band S/M;Bạc;No;8790000;8790000;2026-01-31;;Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-44mm-sport-band-s-m-pid347396.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Loop;Bạc;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-loop-pid347395.html;"Thông số kỹ thuật
Thông tin hàng hóa
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
iPhone Air 1TB;Vàng Nhạt;Yes;44990000;37990000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới
Trả góp 0% trên giá khuyến mại";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-air-1tb-pid355095.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6,5 inch 120hz Super Retina XDR
Camera sau	48MP Fusion Main: 26 mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao (24MP và 48MP), Đồng thời hỗ trợ Telephoto 2x chất lượng quang học 12MP: 52mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, Độ thu phóng kỹ thuật số lên đến 10x, Ống kính mặc định có thể tùy chỉnh (Fusion Main)
Camera trước	Camera 18MP Center Stage Khẩu độ ƒ/1.9
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 1TB
NFC	Có
Sim	eSIM kép (hai eSIM cùng hoạt động; có thể lưu trữ tám eSIM trở lên) iPhone Air sử dụng công nghệ eSIM tiên tiến để tăng cường tính tiện lợi và bảo mật (không tương thích với thẻ SIM vật lý).
Pin	lithium ‑ ion
Xem cấu hình chi tiết >";Skipped
iPhone 17 Pro 256GB;Xanh Đậm;Yes;34990000;34090000;2026-01-31;"Giá chỉ 34.090.000đ áp dụng cho màu CAM VŨ TRỤ VÀ XANH ĐẬM
Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Tặng phiếu mua hàng 500K mua Apple Watch/AirPods/Ốp lưng chính hãng iPhone 17 Series
Trả góp 0% trên giá khuyến mại
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-17-pro-pid355082.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	Dynamic Island, Màn hình Luôn Bật, Công nghệ ProMotion với tốc độ làm mới thích ứng lên đến 120Hz
Camera sau	Camera 48MP Pro Fusion, Khẩu độ f(1.78)
Camera trước	Camera 18MP Center Stage, Khẩu độ ƒ(1.9)
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật / 256GB
Sim	SIM kép (nano SIM và eSIM)
NFC	Có
Pin	lithium‑ion
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Band S/M;Ánh Sao;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-band-s-m-pid347394.html;"Thông số kỹ thuật
Thông tin hàng hóa
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Màn hình	OLED Retina LTPO
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 40mm Sport Loop;Ánh Sao;No;7790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-40mm-sport-loop-pid347395.html;"Thông số kỹ thuật
Thông tin hàng hóa
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 44mm Sport Loop;Xanh Đen;No;8790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-44mm-sport-loop-pid347397.html;"Thông số kỹ thuật
Thông tin hàng hóa
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Màn hình	OLED Retina LTPO
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
iPhone Air 512GB;Vàng Nhạt;Yes;38490000;32290000;2026-01-31;"Tặng phiếu mua hàng giảm thêm 50,000đ cho củ sạc chính hãng Apple 20W/EarPods/Cable khi mua kèm iPhone
Giảm ngay 1.200.000đ khi mua kèm gói cước 12T5G230B
Giảm thêm lên đến 3 triệu đồng khi tham gia thu cũ đổi mới
Trả góp 0% trên giá khuyến mại";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dien-thoai/iphone-air-512gb-pid355094.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	6,5 inch 120hz Super Retina XDR
Camera sau	48MP Fusion Main: 26 mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao (24MP và 48MP), Đồng thời hỗ trợ Telephoto 2x chất lượng quang học 12MP: 52mm, khẩu độ ƒ/1.6, chống rung quang học dịch chuyển cảm biến, Focus Pixels 100%, Độ thu phóng kỹ thuật số lên đến 10x, Ống kính mặc định có thể tùy chỉnh (Fusion Main)
Camera trước	Camera 18MP Center Stage Khẩu độ ƒ/1.9
CPU	Chip A19 Pro
Ram/ Rom	Đang cập nhật/ 512GB
NFC	Có
Sim	eSIM kép (hai eSIM cùng hoạt động; có thể lưu trữ tám eSIM trở lên) iPhone Air sử dụng công nghệ eSIM tiên tiến để tăng cường tính tiện lợi và bảo mật (không tương thích với thẻ SIM vật lý).
Pin	lithium ‑ ion
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 44mm Sport Loop;Bạc;No;8790000;4490000;2026-01-31;"Giá khuyến mại áp dụng tới 30/06 (Số lượng có hạn)
Áp dụng tại siêu thị còn hàng";Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-44mm-sport-loop-pid347397.html;"Thông số kỹ thuật
Thông tin hàng hóa
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Màn hình	OLED Retina LTPO
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
Apple Watch SE 2 Cellular 44mm Sport Band S/M;Ánh Sao;Yes;8790000;8790000;2026-01-31;;Giảm 50% tối đa 250.000đ giá trị đơn hàng từ 0đ đối với người mới thanh toán qua Kredivo  Giảm 5% tối đa 500.000đ áp dụng kỳ hạn 6 9 12 tháng thanh toán qua Kredivo;https://viettelstore.vn/dong-ho-thong-minh/apple-watch-se-2-cellular-44mm-sport-band-s-m-pid347396.html;"Thông số kỹ thuật
Thông tin hàng hóa
Màn hình	OLED Retina LTPO
Kết nối được với hệ điều hành	iPhone Xs trở lên, sử dụng iOS phiên bản mới nhất
Pin	Khoảng 18 giờ (ở chế độ sử dụng thông thường)
Hỗ trợ nghe gọi	Nghe gọi độc lập eSIM
Chống nước / Kháng nước	Chống nước 5 ATM - ISO 22810:2010
Theo dõi sức khoẻ	Theo dõi mức độ stress, Tính quãng đường chạy, Đếm số bước chân, Theo dõi giấc ngủ, Đo nhịp tim, Tính lượng calories tiêu thụ, Theo dõi chu kỳ kinh nguyệt, Nhắc nhở nhịp tim cao, thấp, Gửi thông báo khi có tai nạn
Bộ nhớ trong	32 GB
Xem cấu hình chi tiết >";Skipped
